mins,fgm,fga,3pm,3pa,ftm,fta,dreb,oreb,reb,ast,stl,blk,to,pf,+/-,pts
22,1,3,0,1,1,3,1,3,4,3,0,0,4,2,7,3
30,3,9,0,3,3,9,2,6,8,2,1,1,2,4,-8,6
15,2,3,1,1,2,3,0,1,1,1,1,0,1,5,0,9
28,3,7,1,1,3,7,1,5,6,1,2,5,0,3,12,12
29,3,6,1,2,3,6,0,3,3,5,1,1,3,3,6,10
30,8,13,1,3,8,13,2,6,8,2,3,1,2,4,-4,21
20,4,9,0,3,4,9,0,1,1,3,1,1,1,0,-19,10
21,2,7,0,2,2,7,2,1,3,2,1,0,1,3,-6,8
37,9,12,0,1,9,12,0,5,5,4,2,0,1,3,19,25
39,5,15,2,3,5,15,5,7,12,3,0,2,0,3,3,20
37,10,16,1,5,10,16,3,7,10,8,0,1,1,2,25,24
18,7,10,2,2,7,10,0,4,4,3,0,0,2,1,10,17
49,7,28,2,6,7,28,0,7,7,7,1,0,3,2,12,19
42,13,20,0,1,13,20,1,6,7,9,0,0,2,3,7,30
31,4,12,1,3,4,12,0,4,4,6,1,1,2,0,-19,16
29,4,11,0,2,4,11,0,6,6,2,0,0,3,2,-14,9
30,5,14,2,3,5,14,1,9,10,8,4,0,2,2,33,19
20,3,5,1,3,3,5,1,6,7,0,1,0,0,1,-17,8
35,6,15,2,7,6,15,2,2,4,2,2,1,0,2,8,16
27,4,10,0,3,4,10,3,4,7,2,1,4,1,1,10,10
31,3,7,2,6,3,7,1,2,3,0,1,4,2,3,-10,10
25,1,5,0,2,1,5,1,5,6,0,1,0,1,1,-20,2
25,3,8,2,4,3,8,0,5,5,1,1,1,2,4,15,8
31,5,8,1,3,5,8,1,6,7,3,1,1,2,3,-7,12
21,2,4,1,3,2,4,0,2,2,1,1,0,0,1,15,5
24,2,8,1,6,2,8,1,3,4,1,1,0,3,2,6,7
32,7,13,1,2,7,13,3,9,12,1,2,0,0,4,11,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,8,0,0,3,8,1,4,5,0,0,2,0,0,0,8
21,2,4,0,0,2,4,3,5,8,0,0,0,1,1,-6,4
26,1,5,0,0,1,5,3,2,5,2,0,1,1,4,-23,2
26,3,6,0,0,3,6,1,0,1,2,0,4,0,3,-10,8
16,3,5,0,0,3,5,1,1,2,0,3,1,1,5,-5,6
22,5,9,0,0,5,9,1,4,5,1,1,0,0,3,-12,10
24,3,4,0,0,3,4,1,2,3,1,0,2,2,2,-25,9
21,5,7,0,0,5,7,2,1,3,3,0,2,1,2,2,11
19,3,7,0,0,3,7,1,0,1,1,0,1,1,4,-12,6
28,5,12,0,0,5,12,2,3,5,2,1,2,1,3,2,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-4,2
3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0
4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,6,0,0,3,6,0,4,4,1,0,0,0,1,3,8
18,4,7,1,1,4,7,1,2,3,4,1,0,0,1,9,11
26,4,8,0,1,4,8,1,2,3,3,0,0,3,2,2,12
10,1,2,0,0,1,2,1,1,2,0,0,1,2,0,-6,2
16,6,11,2,5,6,11,1,2,3,3,1,0,1,3,8,16
19,2,5,1,1,2,5,0,4,4,4,0,2,1,0,14,5
21,1,3,0,0,1,3,1,2,3,4,0,0,0,3,16,4
18,1,2,0,1,1,2,0,0,0,1,0,0,2,0,-15,5
19,0,3,0,2,0,3,0,2,2,3,1,0,0,5,10,0
16,3,5,0,0,3,5,1,3,4,1,0,0,0,0,-11,7
40,13,25,5,12,13,25,2,3,5,9,3,1,8,1,-4,38
30,9,18,8,16,9,18,2,4,6,3,1,0,3,3,14,26
37,13,26,7,15,13,26,1,6,7,5,2,0,2,1,2,38
28,12,18,7,12,12,18,2,3,5,4,3,0,1,3,34,35
34,8,18,3,9,8,18,1,6,7,11,2,1,2,2,36,25
37,11,19,8,15,11,19,2,8,10,12,1,0,2,1,22,39
28,12,20,6,9,12,20,1,1,2,3,5,0,1,0,23,37
32,4,11,3,7,4,11,1,1,2,9,3,1,0,2,26,14
34,9,19,5,11,9,19,2,3,5,6,1,2,7,3,8,23
21,3,4,0,0,3,4,1,7,8,2,0,1,2,1,11,6
20,3,5,0,0,3,5,3,3,6,0,0,2,2,4,-14,6
15,2,4,0,0,2,4,0,6,6,0,0,0,0,3,16,4
20,3,3,0,0,3,3,6,6,12,2,1,3,1,3,6,6
19,1,6,0,0,1,6,3,3,6,1,0,3,0,1,17,2
17,2,2,0,0,2,2,1,2,3,2,1,1,1,4,18,4
18,2,5,0,0,2,5,1,8,9,3,0,0,1,1,13,4
26,4,8,0,0,4,8,4,12,16,4,0,2,0,4,7,8
3,1,2,0,0,1,2,0,1,1,1,0,0,1,0,-1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8,23,1,2,8,23,3,7,10,3,2,0,0,2,2,24
35,8,14,0,2,8,14,1,4,5,4,1,2,1,3,-5,22
37,6,12,0,2,6,12,0,8,8,2,3,3,3,3,-5,21
37,13,22,1,2,13,22,3,4,7,0,0,2,0,5,8,35
36,8,17,1,2,8,17,1,6,7,5,1,4,1,1,9,22
40,9,22,1,2,9,22,6,10,16,3,0,2,1,2,-3,20
30,3,11,0,2,3,11,1,4,5,3,0,0,1,3,-20,12
27,2,6,0,1,2,6,0,1,1,3,2,1,2,0,-12,6
28,4,9,0,2,4,9,2,5,7,4,0,0,3,0,1,8
30,6,10,0,1,6,10,0,4,4,2,2,0,2,2,-4,13
4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,2,0,0,0,2,2,1,3,0,0,0,0,2,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,6,0,0,2,6,1,0,1,0,0,0,0,0,-3,4
16,3,6,0,0,3,6,2,2,4,1,1,0,0,2,-7,7
18,4,6,0,0,4,6,0,3,3,2,3,0,0,5,7,9
4,0,2,0,0,0,2,0,1,1,0,0,0,1,1,2,0
6,1,4,0,0,1,4,0,0,0,0,0,0,0,0,-7,2
7,3,4,0,0,3,4,3,1,4,0,0,0,2,0,-1,6
37,4,10,0,1,4,10,0,4,4,6,3,1,7,5,4,10
33,5,14,0,1,5,14,0,3,3,9,0,0,3,2,-1,13
33,6,13,2,5,6,13,0,3,3,8,0,0,1,2,-3,14
35,6,15,1,4,6,15,0,4,4,4,1,1,4,3,16,18
30,4,13,1,3,4,13,0,1,1,6,1,0,3,2,-11,10
26,4,10,1,2,4,10,0,2,2,4,0,0,5,3,-7,13
31,7,14,1,2,7,14,0,4,4,4,2,0,4,4,3,20
37,4,10,0,1,4,10,0,5,5,8,0,0,4,2,1,11
29,6,11,0,0,6,11,1,9,10,1,0,1,2,0,-10,15
36,4,12,1,1,4,12,5,9,14,5,1,4,2,3,3,10
36,7,14,0,0,7,14,2,6,8,4,1,2,3,3,2,17
36,13,18,1,3,13,18,2,10,12,3,1,3,0,3,0,31
24,0,8,0,0,0,8,0,8,8,0,0,1,2,2,-13,1
32,7,13,0,0,7,13,3,8,11,3,0,0,5,3,-26,18
33,11,16,1,2,11,16,2,8,10,6,1,1,2,2,21,25
37,9,18,0,0,9,18,4,13,17,2,0,2,2,1,8,19
31,9,17,0,0,9,17,1,11,12,7,1,1,3,3,26,21
16,3,9,1,3,3,9,0,2,2,1,0,0,0,2,-6,9
13,0,4,0,1,0,4,1,2,3,2,1,0,0,2,-7,2
12,3,6,0,2,3,6,0,1,1,0,0,0,3,0,-15,9
13,2,7,0,2,2,7,0,0,0,2,1,0,0,1,1,6
29,6,10,3,7,6,10,0,2,2,1,0,0,2,4,-8,22
16,3,6,1,3,3,6,0,0,0,2,0,0,0,3,15,11
13,1,5,0,2,1,5,1,0,1,0,0,0,3,1,-17,2
14,3,6,0,1,3,6,0,1,1,1,0,0,0,2,-10,9
14,3,6,3,4,3,6,2,2,4,1,0,0,1,1,4,11
15,4,8,0,0,4,8,2,6,8,1,0,1,1,1,4,10
8,0,2,0,0,0,2,0,2,2,2,0,0,0,0,-10,1
19,4,5,0,0,4,5,1,2,3,1,1,0,2,4,7,9
20,3,7,0,0,3,7,3,4,7,0,1,0,1,2,10,7
16,4,9,0,0,4,9,0,4,4,0,0,1,1,2,-12,8
36,8,13,0,0,8,13,4,9,13,2,0,0,2,5,-10,17
14,0,2,0,0,0,2,1,2,3,1,0,0,0,1,-3,0
18,4,6,0,0,4,6,1,2,3,1,0,2,2,1,7,8
38,9,13,0,0,9,13,2,5,7,3,1,6,3,4,6,20
3,0,2,0,1,0,2,0,0,0,0,0,0,0,0,-6,0
12,3,5,0,1,3,5,1,2,3,1,0,0,0,1,3,9
3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,0
2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,7,0,1,0,7,0,3,3,1,0,0,1,4,-1,2
25,7,14,5,9,7,14,0,3,3,0,2,0,2,0,-4,19
20,3,7,1,2,3,7,0,2,2,3,1,1,0,3,7,8
22,2,7,0,2,2,7,3,1,4,1,1,0,4,2,-21,8
24,1,4,0,2,1,4,2,7,9,2,1,1,3,3,14,7
20,5,10,2,5,5,10,1,3,4,1,0,0,1,2,12,12
23,3,4,2,3,3,4,0,2,2,2,1,0,2,4,-1,8
32,8,16,1,4,8,16,2,1,3,3,1,0,1,3,16,18
30,6,10,1,1,6,10,1,3,4,5,1,0,2,4,8,15
28,4,13,0,2,4,13,0,4,4,1,1,0,1,5,-11,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,1,0,1,0,2,2,0,0,0,0,0,4,0
9,3,4,1,2,3,4,0,0,0,0,0,1,0,1,11,9
15,3,4,1,1,3,4,0,2,2,3,0,1,0,2,2,7
13,2,3,1,1,2,3,0,2,2,1,0,1,0,0,2,6
10,1,2,0,1,1,2,0,1,1,2,0,1,0,0,7,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,0,0,1,3,0,0,0,0,0,0,0,2,-6,2
36,8,16,1,6,8,16,0,5,5,6,0,1,0,4,9,18
39,9,16,2,3,9,16,2,7,9,1,2,1,0,0,-10,23
33,5,9,0,2,5,9,1,5,6,0,1,0,3,0,-19,12
39,9,17,1,4,9,17,3,6,9,1,3,0,2,5,5,24
34,5,11,1,4,5,11,1,6,7,1,0,2,2,5,6,18
33,6,9,2,3,6,9,0,6,6,3,2,6,2,4,21,16
41,7,12,1,2,7,12,1,8,9,1,0,2,3,3,11,20
38,6,12,2,3,6,12,2,5,7,3,1,1,1,1,1,21
34,6,14,1,3,6,14,0,0,0,7,4,0,2,1,19,14
35,6,16,0,5,6,16,0,1,1,5,1,0,5,2,-11,12
37,7,14,0,2,7,14,0,3,3,3,1,1,0,1,-7,17
32,10,17,2,3,10,17,0,2,2,5,1,1,4,4,-5,24
31,7,19,0,3,7,19,0,3,3,3,2,0,3,1,-3,20
25,8,14,1,3,8,14,1,2,3,3,1,1,2,3,-16,18
35,7,10,2,3,7,10,0,2,2,7,1,0,2,2,-6,16
38,3,12,0,1,3,12,0,4,4,5,2,0,3,2,0,6
35,7,11,5,7,7,11,1,4,5,6,5,1,2,0,12,25
41,13,28,4,8,13,28,2,7,9,6,3,0,4,1,6,32
28,8,13,0,0,8,13,4,6,10,0,2,1,1,4,-1,17
34,5,11,0,0,5,11,3,8,11,1,0,2,2,5,19,11
39,6,20,0,0,6,20,7,14,21,0,1,3,4,5,3,14
34,5,9,0,0,5,9,6,10,16,2,1,1,2,5,6,13
23,2,4,0,0,2,4,5,6,11,2,1,1,2,2,10,17
18,2,5,0,0,2,5,2,6,8,1,0,1,1,2,-1,4
29,3,9,0,0,3,9,0,6,6,0,2,0,2,3,6,7
35,9,16,0,0,9,16,9,9,18,0,2,1,2,1,2,25
35,9,14,0,0,9,14,1,7,8,0,1,3,0,4,-21,20
28,5,9,0,0,5,9,3,9,12,1,0,2,1,6,-18,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-4,0
4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,1,2,1,3,0,1,1,0,2,0,1,2,9,5
18,2,6,1,2,2,6,2,2,4,0,2,0,0,3,-2,7
25,4,11,1,4,4,11,4,2,6,0,2,0,2,3,-1,10
12,0,2,0,1,0,2,0,2,2,0,0,0,0,1,-13,0
19,0,2,0,2,0,2,0,2,2,0,1,1,1,2,3,0
8,2,3,0,1,2,3,0,2,2,0,0,0,1,0,-3,4
5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
7,0,1,0,1,0,1,0,0,0,0,0,1,0,2,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
22,3,9,1,3,3,9,1,0,1,3,1,0,3,2,-9,9
33,8,18,0,2,8,18,1,3,4,2,2,0,1,1,3,18
27,9,17,1,2,9,17,0,1,1,4,0,0,1,0,-8,20
30,12,22,0,2,12,22,0,1,1,2,0,0,2,3,-10,29
36,10,21,3,4,10,21,2,5,7,3,0,0,4,2,-15,27
35,5,21,0,1,5,21,1,3,4,4,0,1,1,1,-1,12
13,2,6,0,0,2,6,0,0,0,1,0,0,0,0,-2,4
29,7,12,0,2,7,12,0,7,7,5,1,0,1,2,15,16
16,1,4,0,1,1,4,0,1,1,4,1,1,0,0,5,2
30,5,12,0,3,5,12,0,1,1,4,2,0,4,0,-3,10
23,3,6,0,1,3,6,0,5,5,2,0,0,2,2,20,7
27,4,10,3,5,4,10,0,3,3,3,1,0,1,2,7,11
38,8,19,1,3,8,19,0,7,7,10,1,0,3,2,11,17
30,6,14,0,2,6,14,0,2,2,5,0,0,3,3,-6,12
35,4,14,1,8,4,14,0,4,4,8,0,1,0,3,2,19
31,5,12,1,5,5,12,1,3,4,3,0,0,3,2,-20,21
29,5,16,3,4,5,16,2,0,2,0,1,0,3,1,-25,20
31,7,11,1,2,7,11,0,1,1,1,0,0,0,1,-22,20
33,4,10,0,4,4,10,0,2,2,3,1,0,0,2,-19,15
32,5,12,1,4,5,12,1,3,4,3,0,0,3,1,-14,16
29,4,10,2,4,4,10,0,1,1,3,1,1,3,2,-19,16
36,4,13,1,5,4,13,0,4,4,0,1,3,1,1,3,14
35,2,6,0,0,2,6,1,5,6,4,2,1,1,2,-13,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,1,1,1,2,0,0,1,1,1,-7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,1,1,0,2,2,1,0,0,1,2,3,2
2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,1,2
16,0,6,0,2,0,6,0,2,2,1,1,0,1,1,-15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,1,1,0,1,1,0,0,0,0,0,2,2
7,2,2,0,0,2,2,0,0,0,1,0,0,0,1,4,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8,19,0,2,8,19,3,2,5,2,1,0,3,3,-6,22
36,9,16,2,3,9,16,1,1,2,1,1,0,1,3,10,28
40,10,22,0,1,10,22,2,1,3,3,1,0,3,3,-21,25
28,8,13,0,1,8,13,2,2,4,4,0,0,1,2,13,18
35,7,17,0,4,7,17,2,2,4,2,3,0,0,1,2,21
40,9,17,1,2,9,17,2,5,7,3,0,1,2,4,-5,23
34,7,10,0,1,7,10,1,4,5,1,0,1,1,0,1,19
39,7,14,1,3,7,14,0,1,1,1,2,1,2,5,2,20
37,8,14,0,1,8,14,0,1,1,4,0,0,1,0,-2,20
36,2,11,0,0,2,11,0,0,0,0,2,0,0,2,1,5
27,5,13,1,3,5,13,0,0,0,4,0,0,2,1,-14,11
42,6,20,0,3,6,20,0,2,2,6,2,0,5,5,-10,15
32,9,17,1,4,9,17,0,5,5,5,1,0,0,1,-27,23
44,10,25,1,6,10,25,0,3,3,9,0,0,2,0,-11,25
40,7,15,3,3,7,15,0,3,3,7,0,1,3,3,2,18
37,11,24,1,6,11,24,0,4,4,4,0,0,4,2,-11,26
40,7,15,2,7,7,15,0,0,0,4,2,1,4,4,-13,16
39,9,20,2,5,9,20,0,2,2,1,0,0,6,4,-22,20
41,8,22,2,9,8,22,2,6,8,4,1,0,8,4,5,21
4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,-2,0
5,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,4,0,0,3,4,0,5,5,12,4,1,8,3,14,9
24,2,6,2,3,2,6,0,4,4,2,1,0,0,2,-17,6
24,6,11,2,5,6,11,0,2,2,3,2,0,3,3,10,18
30,5,7,1,2,5,7,0,1,1,4,1,0,2,3,-3,15
36,1,9,0,4,1,9,0,2,2,11,0,0,5,3,-18,2
29,2,7,0,3,2,7,2,4,6,12,3,0,1,4,9,15
31,2,7,0,1,2,7,1,6,7,10,2,0,1,2,-4,4
30,1,6,0,3,1,6,0,2,2,10,3,0,1,2,-2,4
30,0,6,0,2,0,6,0,2,2,8,2,0,1,2,6,3
6,0,1,0,1,0,1,0,1,1,1,0,0,0,0,-4,0
7,0,1,0,1,0,1,0,1,1,1,0,0,0,0,5,0
17,4,8,2,4,4,8,0,3,3,6,0,1,0,1,1,12
15,1,5,0,1,1,5,0,3,3,1,1,1,2,4,-5,3
21,2,7,0,2,2,7,0,0,0,1,0,0,0,2,-5,6
13,3,7,2,3,3,7,0,2,2,1,0,0,1,1,-13,8
18,0,4,0,1,0,4,2,2,4,1,0,0,2,2,-3,0
22,2,9,1,4,2,9,0,2,2,1,0,1,1,2,-1,7
13,1,2,0,1,1,2,0,1,1,2,0,1,2,0,-2,2
12,1,3,0,2,1,3,0,1,1,0,0,0,0,0,-6,2
26,3,9,0,3,3,9,0,6,6,0,1,0,3,2,-15,6
26,6,13,3,5,6,13,5,4,9,2,1,0,0,3,3,17
30,4,8,2,2,4,8,4,4,8,1,1,2,0,3,-3,10
35,8,16,3,8,8,16,3,8,11,1,1,1,0,2,0,19
33,7,14,2,4,7,14,3,3,6,2,1,1,0,2,6,18
28,4,10,0,2,4,10,3,6,9,3,1,0,1,3,-10,9
23,5,9,2,4,5,9,1,7,8,0,0,0,0,4,13,16
20,1,6,0,2,1,6,4,4,8,0,1,0,1,2,-4,3
27,4,10,1,4,4,10,1,3,4,0,1,0,1,4,-6,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
27,5,9,1,3,5,9,1,5,6,3,0,1,1,1,7,17
13,1,1,0,0,1,1,0,3,3,0,0,0,1,2,-5,2
12,2,3,0,1,2,3,0,1,1,0,0,0,0,1,-2,4
20,2,7,0,1,2,7,2,4,6,1,0,2,0,4,3,6
16,3,8,0,0,3,8,0,1,1,0,0,1,0,1,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,7,0,1,2,7,3,4,7,2,1,1,0,2,1,4
30,4,14,0,9,4,14,0,2,2,2,2,2,2,5,-4,8
27,1,3,0,2,1,3,1,1,2,1,1,1,0,3,-12,4
25,2,5,1,4,2,5,1,4,5,1,1,0,1,3,-3,12
28,3,11,1,7,3,11,1,4,5,0,4,1,1,4,-2,9
24,1,7,0,3,1,7,3,3,6,1,1,0,2,0,7,3
14,0,8,0,3,0,8,0,2,2,1,1,0,0,0,-5,0
18,2,6,0,2,2,6,1,6,7,2,0,0,3,3,-12,5
23,4,9,1,3,4,9,0,3,3,2,0,0,1,5,7,9
14,1,4,0,2,1,4,0,2,2,0,0,0,2,1,2,2
28,3,6,0,0,3,6,4,4,8,1,0,1,4,1,-18,8
19,2,8,0,0,2,8,2,7,9,0,0,0,1,2,-9,5
31,4,8,0,0,4,8,5,6,11,0,1,4,1,3,-5,10
27,3,5,0,0,3,5,0,11,11,1,1,3,5,4,-3,10
38,8,13,0,0,8,13,6,11,17,2,1,11,4,2,10,19
33,7,9,0,0,7,9,3,8,11,0,1,4,3,1,-10,14
35,8,9,0,0,8,9,7,11,18,1,0,2,1,1,-10,23
11,1,1,0,0,1,1,0,2,2,1,1,1,2,0,-10,2
13,2,7,2,5,2,7,0,1,1,1,1,0,0,3,5,6
11,0,3,0,2,0,3,0,0,0,0,0,1,0,0,-7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0
7,1,2,1,1,1,2,0,0,0,1,0,0,0,2,-7,3
13,4,6,2,4,4,6,1,3,4,0,0,0,1,1,7,10
10,2,5,2,4,2,5,0,1,1,0,0,0,0,1,-3,6
16,2,3,0,0,2,3,2,5,7,1,0,0,0,2,0,5
22,4,6,0,0,4,6,5,4,9,3,0,1,0,3,3,10
24,1,3,0,0,1,3,5,7,12,0,0,0,1,2,7,2
24,6,6,0,0,6,6,4,6,10,1,1,1,1,2,16,14
17,3,4,0,0,3,4,2,1,3,0,0,1,0,3,-13,9
23,1,4,0,0,1,4,2,5,7,3,1,0,1,1,-2,6
20,2,5,0,0,2,5,5,3,8,1,0,1,0,2,-9,6
20,1,3,0,0,1,3,4,4,8,1,3,1,0,4,-1,5
23,4,5,0,0,4,5,1,3,4,1,1,1,0,1,15,11
19,1,1,0,0,1,1,0,4,4,0,0,0,0,2,6,3
33,3,17,0,0,3,17,3,2,5,4,1,0,4,0,-14,8
33,6,20,0,0,6,20,4,3,7,11,0,1,0,2,2,20
30,6,10,0,0,6,10,2,6,8,4,0,0,7,1,-9,16
29,9,15,0,1,9,15,0,2,2,3,0,0,4,1,-22,22
21,1,6,0,1,1,6,1,1,2,4,0,0,5,1,-21,2
37,10,20,0,0,10,20,1,2,3,4,1,0,4,1,-17,22
34,11,21,0,0,11,21,1,6,7,5,0,1,1,2,14,28
32,11,22,0,0,11,22,1,3,4,8,3,2,3,1,6,27
32,7,13,0,0,7,13,1,3,4,7,3,3,4,2,1,24
12,0,5,0,0,0,5,1,0,1,3,0,0,0,1,-1,1
11,0,1,0,0,0,1,0,1,1,1,1,0,1,0,-13,0
32,8,16,0,2,8,16,1,7,8,3,2,6,2,3,4,18
27,7,12,1,2,7,12,1,4,5,2,0,1,2,4,-16,20
33,10,19,1,4,10,19,0,10,10,6,2,4,2,6,-4,23
27,8,13,1,2,8,13,1,5,6,3,1,1,3,3,10,21
27,6,9,0,0,6,9,2,10,12,6,1,2,1,1,9,13
34,7,10,3,3,7,10,2,7,9,2,2,0,1,3,7,23
33,6,12,0,1,6,12,4,10,14,3,5,4,5,5,-17,14
28,8,15,0,1,8,15,4,5,9,3,2,1,2,1,20,22
34,6,14,1,2,6,14,4,8,12,4,1,2,2,2,5,14
13,1,4,0,1,1,4,0,5,5,0,1,0,2,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,1,0,1,0,2,2,0,0,0,0,0,-3,0
2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
16,1,1,0,0,1,1,1,1,2,0,0,0,0,2,-7,5
18,2,4,1,1,2,4,0,4,4,2,0,0,1,0,7,5
29,3,5,0,1,3,5,3,6,9,0,2,1,0,2,1,8
24,0,2,0,0,0,2,2,4,6,1,0,0,2,3,-8,2
30,2,2,0,0,2,2,1,3,4,1,2,0,1,2,8,7
35,5,9,0,0,5,9,3,3,6,3,1,0,0,4,18,12
29,3,4,0,1,3,4,0,2,2,0,5,0,1,2,20,10
39,2,4,0,1,2,4,0,2,2,2,2,0,0,1,3,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
